13:30:22   17.05.2016             Programme Climap                  MeteoSuisse
Heures en UTC 0040 (UTC)  =  01:40 heures Heure d'hiver  =  02:40 heures Heure d'été
Période: 01.01.2011 00:00  -  16.05.2016 00:00 UTC 32767 -> Valeur manquante
nombre de stations  2
     2	Bad Ragaz                496 m s.m.	756910/ 209351
    36	Vaduz                    457 m s.m.	757719/ 221697
nombre de paramètres  1
   211  température de l'air à 2 m du sol; moyenne journalière  [°C]

  STA JAHR MO TG HH MM   211
   36 2011  5 30  0  0  21.1 
   36 2011  5 31  0  0  18.4 
   36 2011  6  1  0  0  12.0 
   36 2011  6  2  0  0  16.6 
   36 2011  6  3  0  0  19.3 
   36 2011  6  4  0  0  19.8 
   36 2011  6  5  0  0  21.3 
   36 2011  6  6  0  0  18.7 
   36 2011  6  7  0  0  18.0 
   36 2011  6  8  0  0  14.9 
   36 2011  6  9  0  0  12.9 
   36 2011  6 10  0  0  15.6 
   36 2011  6 11  0  0  14.1 
   36 2011  6 12  0  0  16.3 
   36 2011  6 13  0  0  15.8 
   36 2011  6 14  0  0  18.3 
   36 2011  6 15  0  0  20.5 
   36 2011  6 16  0  0  20.7 
   36 2011  6 17  0  0  18.7 
   36 2011  6 18  0  0  14.3 
   36 2011  6 19  0  0  14.3 
   36 2011  6 20  0  0  17.2 
   36 2011  6 21  0  0  21.1 
   36 2011  6 22  0  0  21.8 
   36 2011  6 23  0  0  15.7 
   36 2011  6 24  0  0  15.4 
   36 2011  6 25  0  0  16.1 
   36 2011  6 26  0  0  21.3 
   36 2011  6 27  0  0  24.0 
   36 2011  6 28  0  0  24.8 
   36 2011  6 29  0  0  20.5 
   36 2011  6 30  0  0  16.3 
   36 2011  7  1  0  0  13.9 
   36 2011  7  2  0  0  14.2 
   36 2011  7  3  0  0  16.0 
   36 2011  7  4  0  0  19.2 
   36 2011  7  5  0  0  20.4 
   36 2011  7  6  0  0  22.3 
   36 2011  7  7  0  0  20.5 
   36 2011  7  8  0  0  18.4 
   36 2011  7  9  0  0  21.5 
   36 2011  7 10  0  0  20.8 
   36 2011  7 11  0  0  20.6 
   36 2011  7 12  0  0  25.7 
   36 2011  7 13  0  0  18.8 
   36 2011  7 14  0  0  15.3 
   36 2011  7 15  0  0  15.8 
   36 2011  7 16  0  0  18.2 
   36 2011  7 17  0  0  16.4 
   36 2011  7 18  0  0  14.4 
   36 2011  7 19  0  0  15.9 
   36 2011  7 20  0  0  13.2 
   36 2011  7 21  0  0  14.8 
   36 2011  7 22  0  0  15.9 
   36 2011  7 23  0  0  14.7 
   36 2011  7 24  0  0  12.9 
   36 2011  7 25  0  0  13.7 
   36 2011  7 26  0  0  16.0 
   36 2011  7 27  0  0  17.3 
   36 2011  7 28  0  0  17.3 
   36 2011  7 29  0  0  17.5 
   36 2011  7 30  0  0  16.5 
   36 2011  7 31  0  0  17.1 
   36 2011  8  1  0  0  17.2 
   36 2011  8  2  0  0  20.5 
   36 2011  8  3  0  0  19.4 
   36 2011  8  4  0  0  20.0 
   36 2011  8  5  0  0  19.8 
   36 2011  8  6  0  0  21.5 
   36 2011  8  7  0  0  18.2 
   36 2011  8  8  0  0  16.8 
   36 2011  8  9  0  0  13.8 
   36 2011  8 10  0  0  15.3 
   36 2011  8 11  0  0  17.9 
   36 2011  8 12  0  0  20.5 
   36 2011  8 13  0  0  20.2 
   36 2011  8 14  0  0  21.9 
   36 2011  8 15  0  0  19.3 
   36 2011  8 16  0  0  20.4 
   36 2011  8 17  0  0  21.8 
   36 2011  8 18  0  0  24.5 
   36 2011  8 19  0  0  24.1 
   36 2011  8 20  0  0  24.3 
   36 2011  8 21  0  0  25.2 
   36 2011  8 22  0  0  26.1 
   36 2011  8 23  0  0  27.8 
   36 2011  8 24  0  0  24.5 
   36 2011  8 25  0  0  22.7 
   36 2011  8 26  0  0  27.1 
   36 2011  8 27  0  0  12.4 
   36 2011  8 28  0  0  15.2 
   36 2011  8 29  0  0  17.0 
   36 2011  8 30  0  0  17.3 
   36 2011  8 31  0  0  18.4 
   36 2011  9  1  0  0  18.8 
   36 2011  9  2  0  0  20.3 
   36 2011  9  3  0  0  22.8 
   36 2011  9  4  0  0  20.6 
   36 2011  9  5  0  0  16.2 
   36 2011  9  6  0  0  16.3 
   36 2011  9  7  0  0  17.1 
   36 2011  9  8  0  0  17.5 
   36 2011  9  9  0  0  19.8 
   36 2011  9 10  0  0  22.0 
   36 2011  9 11  0  0  22.3 
   36 2011  9 12  0  0  18.9 
   36 2011  9 13  0  0  18.8 
   36 2011  9 14  0  0  16.3 
   36 2011  9 15  0  0  16.6 
   36 2011  9 16  0  0  17.8 
   36 2011  9 17  0  0  18.8 
   36 2011  9 18  0  0  12.0 
   36 2011  9 19  0  0   8.7 
   36 2011  9 20  0  0  11.8 
   36 2011  9 21  0  0  13.6 
   36 2011  9 22  0  0  14.3 
   36 2011  9 23  0  0  15.5 
   36 2011  9 24  0  0  16.6 
   36 2011  9 25  0  0  17.7 
   36 2011  9 26  0  0  17.5 
   36 2011  9 27  0  0  17.7 
   36 2011  9 28  0  0  16.9 
   36 2011  9 29  0  0  16.9 
   36 2011  9 30  0  0  15.4 
   36 2011 10  1  0  0  14.9 
   36 2011 10  2  0  0  15.4 
   36 2011 10  3  0  0  17.1 
   36 2011 10  4  0  0  16.5 
   36 2011 10  5  0  0  15.5 
   36 2011 10  6  0  0  17.0 
   36 2011 10  7  0  0   8.6 
   36 2011 10  8  0  0   5.7 
   36 2011 10  9  0  0   7.7 
   36 2011 10 10  0  0   8.5 
   36 2011 10 11  0  0  13.8 
   36 2011 10 12  0  0  12.3 
   36 2011 10 13  0  0  11.8 
   36 2011 10 14  0  0   9.8 
   36 2011 10 15  0  0   4.9 
   36 2011 10 16  0  0   5.9 
   36 2011 10 17  0  0   7.9 
   36 2011 10 18  0  0  12.6 
   36 2011 10 19  0  0  10.9 
   36 2011 10 20  0  0   4.6 
   36 2011 10 21  0  0   4.5 
   36 2011 10 22  0  0   3.0 
   36 2011 10 23  0  0   4.8 
   36 2011 10 24  0  0  11.5 
   36 2011 10 25  0  0  16.9 
   36 2011 10 26  0  0  10.0 
   36 2011 10 27  0  0   8.3 
   36 2011 10 28  0  0   8.2 
   36 2011 10 29  0  0   9.1 
   36 2011 10 30  0  0   9.4 
   36 2011 10 31  0  0   5.2 
   36 2011 11  1  0  0   6.8 
   36 2011 11  2  0  0   7.5 
   36 2011 11  3  0  0  15.7 
   36 2011 11  4  0  0  20.0 
   36 2011 11  5  0  0  18.2 
   36 2011 11  6  0  0  14.7 
   36 2011 11  7  0  0   9.0 
   36 2011 11  8  0  0   7.8 
   36 2011 11  9  0  0   5.3 
   36 2011 11 10  0  0   4.2 
   36 2011 11 11  0  0   4.5 
   36 2011 11 12  0  0   4.6 
   36 2011 11 13  0  0   2.4 
   36 2011 11 14  0  0   1.3 
   36 2011 11 15  0  0   1.0 
   36 2011 11 16  0  0   0.8 
   36 2011 11 17  0  0   4.4 
   36 2011 11 18  0  0   4.8 
   36 2011 11 19  0  0   2.1 
   36 2011 11 20  0  0  -0.4 
   36 2011 11 21  0  0   3.3 
   36 2011 11 22  0  0   0.1 
   36 2011 11 23  0  0   0.5 
   36 2011 11 24  0  0   1.5 
   36 2011 11 25  0  0   0.7 
   36 2011 11 26  0  0   1.8 
   36 2011 11 27  0  0   4.1 
   36 2011 11 28  0  0   1.6 
   36 2011 11 29  0  0   2.2 
   36 2011 11 30  0  0   7.0 
   36 2011 12  1  0  0   6.7 
   36 2011 12  2  0  0  13.1 
   36 2011 12  3  0  0   7.3 
   36 2011 12  4  0  0   9.4 
   36 2011 12  5  0  0   6.0 
   36 2011 12  6  0  0   2.9 
   36 2011 12  7  0  0   4.1 
   36 2011 12  8  0  0   6.8 
   36 2011 12  9  0  0   6.7 
   36 2011 12 10  0  0   7.0 
   36 2011 12 11  0  0   4.5 
   36 2011 12 12  0  0   2.5 
   36 2011 12 13  0  0   6.7 
   36 2011 12 14  0  0   8.0 
   36 2011 12 15  0  0   4.7 
   36 2011 12 16  0  0   8.1 
   36 2011 12 17  0  0   1.5 
   36 2011 12 18  0  0  -0.2 
   36 2011 12 19  0  0  -2.2 
   36 2011 12 20  0  0  -2.3 
   36 2011 12 21  0  0   0.2 
   36 2011 12 22  0  0   1.1 
   36 2011 12 23  0  0   3.3 
   36 2011 12 24  0  0   2.4 
   36 2011 12 25  0  0   0.7 
   36 2011 12 26  0  0   0.9 
   36 2011 12 27  0  0  -2.7 
   36 2011 12 28  0  0  -1.3 
   36 2011 12 29  0  0   1.8 
   36 2011 12 30  0  0   1.6 
   36 2011 12 31  0  0   1.3 
   36 2012  1  1  0  0   5.9 
   36 2012  1  2  0  0   6.4 
   36 2012  1  3  0  0   4.7 
   36 2012  1  4  0  0   4.7 
   36 2012  1  5  0  0   3.5 
   36 2012  1  6  0  0   3.3 
   36 2012  1  7  0  0   2.0 
   36 2012  1  8  0  0   4.0 
   36 2012  1  9  0  0   2.8 
   36 2012  1 10  0  0   3.5 
   36 2012  1 11  0  0   2.3 
   36 2012  1 12  0  0  -0.1 
   36 2012  1 13  0  0   0.8 
   36 2012  1 14  0  0  -1.3 
   36 2012  1 15  0  0  -4.1 
   36 2012  1 16  0  0  -5.2 
   36 2012  1 17  0  0  -2.8 
   36 2012  1 18  0  0   2.7 
   36 2012  1 19  0  0   5.7 
   36 2012  1 20  0  0   4.9 
   36 2012  1 21  0  0   3.6 
   36 2012  1 22  0  0   7.8 
   36 2012  1 23  0  0   5.2 
   36 2012  1 24  0  0   2.3 
   36 2012  1 25  0  0   1.4 
   36 2012  1 26  0  0   1.5 
   36 2012  1 27  0  0   3.5 
   36 2012  1 28  0  0   1.8 
   36 2012  1 29  0  0   1.1 
   36 2012  1 30  0  0  -0.1 
   36 2012  1 31  0  0  -1.2 
   36 2012  2  1  0  0  -4.4 
   36 2012  2  2  0  0  -6.7 
   36 2012  2  3  0  0  -9.8 
   36 2012  2  4  0  0 -12.2 
   36 2012  2  5  0  0 -11.9 
   36 2012  2  6  0  0 -11.9 
   36 2012  2  7  0  0  -9.9 
   36 2012  2  8  0  0  -9.6 
   36 2012  2  9  0  0  -8.9 
   36 2012  2 10  0  0  -8.5 
   36 2012  2 11  0  0  -8.8 
   36 2012  2 12  0  0 -10.3 
   36 2012  2 13  0  0  -8.1 
   36 2012  2 14  0  0  -2.4 
   36 2012  2 15  0  0   1.0 
   36 2012  2 16  0  0   1.1 
   36 2012  2 17  0  0   1.9 
   36 2012  2 18  0  0   2.9 
   36 2012  2 19  0  0   2.1 
   36 2012  2 20  0  0  -0.3 
   36 2012  2 21  0  0  -1.4 
   36 2012  2 22  0  0  -0.2 
   36 2012  2 23  0  0   4.0 
   36 2012  2 24  0  0   8.0 
   36 2012  2 25  0  0   6.4 
   36 2012  2 26  0  0   3.6 
   36 2012  2 27  0  0   3.1 
   36 2012  2 28  0  0   5.6 
   36 2012  2 29  0  0   8.1 
   36 2012  3  1  0  0   9.4 
   36 2012  3  2  0  0  11.6 
   36 2012  3  3  0  0   9.5 
   36 2012  3  4  0  0   8.4 
   36 2012  3  5  0  0   4.7 
   36 2012  3  6  0  0   3.0 
   36 2012  3  7  0  0   4.4 
   36 2012  3  8  0  0   3.9 
   36 2012  3  9  0  0   3.6 
   36 2012  3 10  0  0   4.5 
   36 2012  3 11  0  0   3.9 
   36 2012  3 12  0  0   7.3 
   36 2012  3 13  0  0   8.0 
   36 2012  3 14  0  0   8.5 
   36 2012  3 15  0  0  11.8 
   36 2012  3 16  0  0  13.8 
   36 2012  3 17  0  0  15.1 
   36 2012  3 18  0  0  12.5 
   36 2012  3 19  0  0   4.6 
   36 2012  3 20  0  0   8.5 
   36 2012  3 21  0  0  10.4 
   36 2012  3 22  0  0  13.3 
   36 2012  3 23  0  0  13.3 
   36 2012  3 24  0  0  12.2 
   36 2012  3 25  0  0  10.3 
   36 2012  3 26  0  0  11.5 
   36 2012  3 27  0  0  10.6 
   36 2012  3 28  0  0  12.3 
   36 2012  3 29  0  0  13.8 
   36 2012  3 30  0  0  10.5 
   36 2012  3 31  0  0  12.0 
   36 2012  4  1  0  0   7.5 
   36 2012  4  2  0  0   9.3 
   36 2012  4  3  0  0  15.3 
   36 2012  4  4  0  0  11.9 
   36 2012  4  5  0  0  10.3 
   36 2012  4  6  0  0   9.4 
   36 2012  4  7  0  0   7.2 
   36 2012  4  8  0  0   2.1 
   36 2012  4  9  0  0   6.1 
   36 2012  4 10  0  0  14.4 
   36 2012  4 11  0  0   7.3 
   36 2012  4 12  0  0   8.2 
   36 2012  4 13  0  0   7.3 
   36 2012  4 14  0  0   8.2 
   36 2012  4 15  0  0   8.1 
   36 2012  4 16  0  0   6.0 
   36 2012  4 17  0  0   7.0 
   36 2012  4 18  0  0   5.9 
   36 2012  4 19  0  0   9.4 
   36 2012  4 20  0  0   7.0 
   36 2012  4 21  0  0  10.6 
   36 2012  4 22  0  0   7.6 
   36 2012  4 23  0  0   9.3 
   36 2012  4 24  0  0   6.9 
   36 2012  4 25  0  0  12.7 
   36 2012  4 26  0  0  18.5 
   36 2012  4 27  0  0  21.3 
   36 2012  4 28  0  0  23.7 
   36 2012  4 29  0  0  22.3 
   36 2012  4 30  0  0  16.9 
   36 2012  5  1  0  0  15.9 
   36 2012  5  2  0  0  16.1 
   36 2012  5  3  0  0  14.7 
   36 2012  5  4  0  0  16.8 
   36 2012  5  5  0  0  12.7 
   36 2012  5  6  0  0  10.6 
   36 2012  5  7  0  0  12.4 
   36 2012  5  8  0  0  15.7 
   36 2012  5  9  0  0  16.4 
   36 2012  5 10  0  0  20.6 
   36 2012  5 11  0  0  23.0 
   36 2012  5 12  0  0  12.9 
   36 2012  5 13  0  0  10.2 
   36 2012  5 14  0  0  10.0 
   36 2012  5 15  0  0  11.0 
   36 2012  5 16  0  0   5.9 
   36 2012  5 17  0  0   9.9 
   36 2012  5 18  0  0  15.9 
   36 2012  5 19  0  0  18.8 
   36 2012  5 20  0  0  21.4 
   36 2012  5 21  0  0  18.3 
   36 2012  5 22  0  0  14.8 
   36 2012  5 23  0  0  16.7 
   36 2012  5 24  0  0  17.8 
   36 2012  5 25  0  0  17.9 
   36 2012  5 26  0  0  16.5 
   36 2012  5 27  0  0  16.3 
   36 2012  5 28  0  0  16.6 
   36 2012  5 29  0  0  17.4 
   36 2012  5 30  0  0  19.4 
   36 2012  5 31  0  0  17.9 
   36 2012  6  1  0  0  15.7 
   36 2012  6  2  0  0  18.6 
   36 2012  6  3  0  0  19.0 
   36 2012  6  4  0  0  12.8 
   36 2012  6  5  0  0  13.8 
   36 2012  6  6  0  0  15.0 
   36 2012  6  7  0  0  20.0 
   36 2012  6  8  0  0  15.5 
   36 2012  6  9  0  0  14.5 
   36 2012  6 10  0  0  13.5 
   36 2012  6 11  0  0  13.9 
   36 2012  6 12  0  0  11.1 
   36 2012  6 13  0  0  12.3 
   36 2012  6 14  0  0  15.1 
   36 2012  6 15  0  0  21.1 
   36 2012  6 16  0  0  24.8 
   36 2012  6 17  0  0  21.0 
   36 2012  6 18  0  0  24.4 
   36 2012  6 19  0  0  23.1 
   36 2012  6 20  0  0  20.2 
   36 2012  6 21  0  0  20.0 
   36 2012  6 22  0  0  18.2 
   36 2012  6 23  0  0  18.6 
   36 2012  6 24  0  0  20.0 
   36 2012  6 25  0  0  16.4 
   36 2012  6 26  0  0  16.6 
   36 2012  6 27  0  0  20.6 
   36 2012  6 28  0  0  24.1 
   36 2012  6 29  0  0  26.7 
   36 2012  6 30  0  0  28.3 
   36 2012  7  1  0  0  19.5 
   36 2012  7  2  0  0  17.9 
   36 2012  7  3  0  0  19.4 
   36 2012  7  4  0  0  19.7 
   36 2012  7  5  0  0  21.1 
   36 2012  7  6  0  0  18.3 
   36 2012  7  7  0  0  19.7 
   36 2012  7  8  0  0  21.1 
   36 2012  7  9  0  0  19.4 
   36 2012  7 10  0  0  19.4 
   36 2012  7 11  0  0  17.6 
   36 2012  7 12  0  0  16.5 
   36 2012  7 13  0  0  16.8 
   36 2012  7 14  0  0  17.5 
   36 2012  7 15  0  0  15.2 
   36 2012  7 16  0  0  15.6 
   36 2012  7 17  0  0  18.8 
   36 2012  7 18  0  0  21.8 
   36 2012  7 19  0  0  20.6 
   36 2012  7 20  0  0  16.2 
   36 2012  7 21  0  0  13.9 
   36 2012  7 22  0  0  14.5 
   36 2012  7 23  0  0  15.6 
   36 2012  7 24  0  0  20.6 
   36 2012  7 25  0  0  20.7 
   36 2012  7 26  0  0  23.4 
   36 2012  7 27  0  0  25.7 
   36 2012  7 28  0  0  20.0 
   36 2012  7 29  0  0  17.7 
   36 2012  7 30  0  0  18.0 
   36 2012  7 31  0  0  20.1 
   36 2012  8  1  0  0  23.5 
   36 2012  8  2  0  0  22.6 
   36 2012  8  3  0  0  20.6 
   36 2012  8  4  0  0  21.2 
   36 2012  8  5  0  0  21.3 
   36 2012  8  6  0  0  17.9 
   36 2012  8  7  0  0  17.7 
   36 2012  8  8  0  0  18.9 
   36 2012  8  9  0  0  19.2 
   36 2012  8 10  0  0  19.6 
   36 2012  8 11  0  0  18.3 
   36 2012  8 12  0  0  18.6 
   36 2012  8 13  0  0  20.3 
   36 2012  8 14  0  0  21.7 
   36 2012  8 15  0  0  23.8 
   36 2012  8 16  0  0  19.3 
   36 2012  8 17  0  0  19.6 
   36 2012  8 18  0  0  23.6 
   36 2012  8 19  0  0  25.6 
   36 2012  8 20  0  0  25.9 
   36 2012  8 21  0  0  24.9 
   36 2012  8 22  0  0  23.8 
   36 2012  8 23  0  0  21.6 
   36 2012  8 24  0  0  20.8 
   36 2012  8 25  0  0  18.9 
   36 2012  8 26  0  0  16.6 
   36 2012  8 27  0  0  16.9 
   36 2012  8 28  0  0  20.1 
   36 2012  8 29  0  0  20.8 
   36 2012  8 30  0  0  16.6 
   36 2012  8 31  0  0  11.7 
   36 2012  9  1  0  0  11.6 
   36 2012  9  2  0  0  15.8 
   36 2012  9  3  0  0  17.2 
   36 2012  9  4  0  0  18.9 
   36 2012  9  5  0  0  18.0 
   36 2012  9  6  0  0  16.7 
   36 2012  9  7  0  0  16.2 
   36 2012  9  8  0  0  18.3 
   36 2012  9  9  0  0  19.7 
   36 2012  9 10  0  0  20.5 
   36 2012  9 11  0  0  19.6 
   36 2012  9 12  0  0  12.4 
   36 2012  9 13  0  0   9.5 
   36 2012  9 14  0  0  11.2 
   36 2012  9 15  0  0  12.4 
   36 2012  9 16  0  0  14.4 
   36 2012  9 17  0  0  17.1 
   36 2012  9 18  0  0  18.3 
   36 2012  9 19  0  0  11.6 
   36 2012  9 20  0  0  10.7 
   36 2012  9 21  0  0  15.5 
   36 2012  9 22  0  0  13.0 
   36 2012  9 23  0  0  19.1 
   36 2012  9 24  0  0  18.4 
   36 2012  9 25  0  0  17.4 
   36 2012  9 26  0  0  20.5 
   36 2012  9 27  0  0  12.1 
   36 2012  9 28  0  0  12.4 
   36 2012  9 29  0  0  11.7 
   36 2012  9 30  0  0  12.8 
   36 2012 10  1  0  0  13.1 
   36 2012 10  2  0  0  13.5 
   36 2012 10  3  0  0  14.5 
   36 2012 10  4  0  0  14.4 
   36 2012 10  5  0  0  15.3 
   36 2012 10  6  0  0  17.1 
   36 2012 10  7  0  0  13.0 
   36 2012 10  8  0  0  11.9 
   36 2012 10  9  0  0  13.5 
   36 2012 10 10  0  0  12.3 
   36 2012 10 11  0  0  13.9 
   36 2012 10 12  0  0  12.0 
   36 2012 10 13  0  0   9.9 
   36 2012 10 14  0  0  10.7 
   36 2012 10 15  0  0   6.5 
   36 2012 10 16  0  0   8.4 
   36 2012 10 17  0  0  17.0 
   36 2012 10 18  0  0  21.1 
   36 2012 10 19  0  0  19.2 
   36 2012 10 20  0  0  14.5 
   36 2012 10 21  0  0  14.2 
   36 2012 10 22  0  0  10.9 
   36 2012 10 23  0  0   9.9 
   36 2012 10 24  0  0   9.3 
   36 2012 10 25  0  0   9.7 
   36 2012 10 26  0  0   8.9 
   36 2012 10 27  0  0   4.8 
   36 2012 10 28  0  0  -0.1 
   36 2012 10 29  0  0   1.2 
   36 2012 10 30  0  0   3.2 
   36 2012 10 31  0  0   8.4 
   36 2012 11  1  0  0   8.5 
   36 2012 11  2  0  0  10.2 
   36 2012 11  3  0  0  16.2 
   36 2012 11  4  0  0  13.8 
   36 2012 11  5  0  0   7.7 
   36 2012 11  6  0  0   4.7 
   36 2012 11  7  0  0   5.5 
   36 2012 11  8  0  0   6.2 
   36 2012 11  9  0  0   9.5 
   36 2012 11 10  0  0  13.8 
   36 2012 11 11  0  0   8.7 
   36 2012 11 12  0  0   8.6 
   36 2012 11 13  0  0   7.7 
   36 2012 11 14  0  0   3.9 
   36 2012 11 15  0  0   2.2 
   36 2012 11 16  0  0   0.8 
   36 2012 11 17  0  0  -0.1 
   36 2012 11 18  0  0   4.7 
   36 2012 11 19  0  0   3.8 
   36 2012 11 20  0  0   1.8 
   36 2012 11 21  0  0   1.1 
   36 2012 11 22  0  0   3.6 
   36 2012 11 23  0  0   4.3 
   36 2012 11 24  0  0   8.1 
   36 2012 11 25  0  0   9.3 
   36 2012 11 26  0  0   7.5 
   36 2012 11 27  0  0   6.9 
   36 2012 11 28  0  0   6.1 
   36 2012 11 29  0  0   1.4 
   36 2012 11 30  0  0   1.0 
   36 2012 12  1  0  0  -0.5 
   36 2012 12  2  0  0  -0.8 
   36 2012 12  3  0  0  -0.2 
   36 2012 12  4  0  0   3.0 
   36 2012 12  5  0  0   1.3 
   36 2012 12  6  0  0  -1.2 
   36 2012 12  7  0  0  -0.8 
   36 2012 12  8  0  0  -2.7 
   36 2012 12  9  0  0  -3.1 
   36 2012 12 10  0  0   0.1 
   36 2012 12 11  0  0  -1.8 
   36 2012 12 12  0  0  -4.2 
   36 2012 12 13  0  0   1.5 
   36 2012 12 14  0  0  11.7 
   36 2012 12 15  0  0   8.0 
   36 2012 12 16  0  0   5.8 
   36 2012 12 17  0  0   4.5 
   36 2012 12 18  0  0   2.7 
   36 2012 12 19  0  0   2.3 
   36 2012 12 20  0  0   2.0 
   36 2012 12 21  0  0   3.8 
   36 2012 12 22  0  0   5.1 
   36 2012 12 23  0  0   7.3 
   36 2012 12 24  0  0  11.1 
   36 2012 12 25  0  0  15.1 
   36 2012 12 26  0  0   6.7 
   36 2012 12 27  0  0   6.6 
   36 2012 12 28  0  0   6.4 
   36 2012 12 29  0  0   8.1 
   36 2012 12 30  0  0   5.3 
   36 2012 12 31  0  0   3.5 
   36 2013  1  1  0  0   3.3 
   36 2013  1  2  0  0   3.0 
   36 2013  1  3  0  0   3.1 
   36 2013  1  4  0  0   4.5 
   36 2013  1  5  0  0   5.6 
   36 2013  1  6  0  0   5.6 
   36 2013  1  7  0  0   3.3 
   36 2013  1  8  0  0   5.1 
   36 2013  1  9  0  0  -0.5 
   36 2013  1 10  0  0   1.1 
   36 2013  1 11  0  0   0.9 
   36 2013  1 12  0  0   0.9 
   36 2013  1 13  0  0   0.1 
   36 2013  1 14  0  0   0.6 
   36 2013  1 15  0  0  -0.2 
   36 2013  1 16  0  0  -2.2 
   36 2013  1 17  0  0  -4.1 
   36 2013  1 18  0  0  -6.9 
   36 2013  1 19  0  0  -3.2 
   36 2013  1 20  0  0  -1.1 
   36 2013  1 21  0  0  -0.6 
   36 2013  1 22  0  0  -0.3 
   36 2013  1 23  0  0  -0.6 
   36 2013  1 24  0  0  -2.4 
   36 2013  1 25  0  0  -2.2 
   36 2013  1 26  0  0  -4.3 
   36 2013  1 27  0  0   1.7 
   36 2013  1 28  0  0   1.5 
   36 2013  1 29  0  0   3.7 
   36 2013  1 30  0  0   8.4 
   36 2013  1 31  0  0   8.2 
   36 2013  2  1  0  0   7.1 
   36 2013  2  2  0  0   3.5 
   36 2013  2  3  0  0   0.2 
   36 2013  2  4  0  0   1.4 
   36 2013  2  5  0  0   4.5 
   36 2013  2  6  0  0   1.4 
   36 2013  2  7  0  0  -0.4 
   36 2013  2  8  0  0  -1.7 
   36 2013  2  9  0  0  -3.4 
   36 2013  2 10  0  0  -4.1 
   36 2013  2 11  0  0   0.7 
   36 2013  2 12  0  0  -3.0 
   36 2013  2 13  0  0  -3.2 
   36 2013  2 14  0  0  -3.8 
   36 2013  2 15  0  0   0.7 
   36 2013  2 16  0  0   1.9 
   36 2013  2 17  0  0   2.3 
   36 2013  2 18  0  0   0.7 
   36 2013  2 19  0  0   1.7 
   36 2013  2 20  0  0   0.6 
   36 2013  2 21  0  0  -1.9 
   36 2013  2 22  0  0  -3.7 
   36 2013  2 23  0  0  -4.3 
   36 2013  2 24  0  0  -3.4 
   36 2013  2 25  0  0  -2.8 
   36 2013  2 26  0  0  -2.3 
   36 2013  2 27  0  0   0.3 
   36 2013  2 28  0  0   1.2 
   36 2013  3  1  0  0   1.0 
   36 2013  3  2  0  0   1.9 
   36 2013  3  3  0  0   1.5 
   36 2013  3  4  0  0   2.5 
   36 2013  3  5  0  0  13.5 
   36 2013  3  6  0  0  15.1 
   36 2013  3  7  0  0  10.9 
   36 2013  3  8  0  0  12.4 
   36 2013  3  9  0  0   8.9 
   36 2013  3 10  0  0   9.3 
   36 2013  3 11  0  0   7.4 
   36 2013  3 12  0  0   6.6 
   36 2013  3 13  0  0   2.5 
   36 2013  3 14  0  0  -1.5 
   36 2013  3 15  0  0  -2.0 
   36 2013  3 16  0  0   3.4 
   36 2013  3 17  0  0   9.2 
   36 2013  3 18  0  0   5.2 
   36 2013  3 19  0  0   4.5 
   36 2013  3 20  0  0   5.5 
   36 2013  3 21  0  0   5.1 
   36 2013  3 22  0  0   7.8 
   36 2013  3 23  0  0   5.2 
   36 2013  3 24  0  0   2.6 
   36 2013  3 25  0  0   0.9 
   36 2013  3 26  0  0  -1.1 
   36 2013  3 27  0  0  -0.3 
   36 2013  3 28  0  0   4.0 
   36 2013  3 29  0  0   2.8 
   36 2013  3 30  0  0   2.9 
   36 2013  3 31  0  0   2.0 
   36 2013  4  1  0  0   2.3 
   36 2013  4  2  0  0   2.7 
   36 2013  4  3  0  0   5.0 
   36 2013  4  4  0  0   5.4 
   36 2013  4  5  0  0   4.0 
   36 2013  4  6  0  0   4.7 
   36 2013  4  7  0  0   4.2 
   36 2013  4  8  0  0   4.1 
   36 2013  4  9  0  0   7.7 
   36 2013  4 10  0  0   9.4 
   36 2013  4 11  0  0  13.5 
   36 2013  4 12  0  0  11.0 
   36 2013  4 13  0  0  10.8 
   36 2013  4 14  0  0  15.5 
   36 2013  4 15  0  0  17.3 
   36 2013  4 16  0  0  17.4 
   36 2013  4 17  0  0  18.3 
   36 2013  4 18  0  0  19.2 
   36 2013  4 19  0  0   7.8 
   36 2013  4 20  0  0   4.7 
   36 2013  4 21  0  0   8.4 
   36 2013  4 22  0  0   9.8 
   36 2013  4 23  0  0  12.2 
   36 2013  4 24  0  0  15.1 
   36 2013  4 25  0  0  16.6 
   36 2013  4 26  0  0  18.6 
   36 2013  4 27  0  0  13.0 
   36 2013  4 28  0  0   9.2 
   36 2013  4 29  0  0   9.9 
   36 2013  4 30  0  0  10.8 
   36 2013  5  1  0  0  15.4 
   36 2013  5  2  0  0  15.6 
   36 2013  5  3  0  0  13.3 
   36 2013  5  4  0  0  12.8 
   36 2013  5  5  0  0  14.9 
   36 2013  5  6  0  0  13.7 
   36 2013  5  7  0  0  13.9 
   36 2013  5  8  0  0  16.4 
   36 2013  5  9  0  0  17.2 
   36 2013  5 10  0  0  12.1 
   36 2013  5 11  0  0  10.7 
   36 2013  5 12  0  0   9.5 
   36 2013  5 13  0  0  10.6 
   36 2013  5 14  0  0  14.0 
   36 2013  5 15  0  0  18.8 
   36 2013  5 16  0  0  15.6 
   36 2013  5 17  0  0  12.9 
   36 2013  5 18  0  0  15.7 
